157 (872, 0.8674237701349112, 5)
158 (495, 0.9966140416565169, 6)
159 (279, 0.8626074704865621, 5)
160 (1174, 0.983675709664478, 5)
161 (1072, 0.9756795282875386, 6)
162 (812, 0.9233451368376682, 6)
163 (1034, 0.9084401555296999, 5)
164 (918, 0.9609789328710904, 5)
165 (946, 0.906386316011355, 5)
166 (775, 0.9454708997371528, 5)
167 (967, 0.9424556203461105, 6)
168 (1522, 0.967374409121601, 5)
169 (733, 0.923267081174499, 5)
170 (1268, 0.9602049313304473, 5)
171 (1401, 0.943757832005704, 5)
172 (534, 0.8727643944023564, 6)
173 (1269, 0.8495395637330373, 7)
174 (1300, 0.9756238770314447, 5)
175 (1401, 0.927240105212986, 8)
176 (958, 0.9642726332070574, 5)
177 (936, 0.9558640439078977, 5)
178 (1404, 0.8800957569431994, 5)
179 (1111, 0.9283223364915419, 6)
180 (698, 0.8985026888735527, 6)
181 (1300, 0.946158958086681, 6)
182 (996, 0.9634391598210418, 5)
183 (1531, 0.9539204833439723, 5)
184 (836, 0.985320165968767, 5)
185 (912, 0.8910421112136305, 5)
186 (267, 0.9462522355505119, 5)
187 (1298, 0.893629468062442, 6)
188 (1022, 0.8827724263778486, 6)
189 (656, 0.9970659888263463, 7)
190 (1147, 0.876306638587547, 9)
191 (995, 0.8926939845170079, 8)
192 (500, 0.8228674474962542, 10)
193 (1263, 0.8331444314653099, 6)
194 (1148, 0.9471226047850471, 5)
195 (329, 0.830777931974834, 10)
196 (1111, 0.9239329978412519, 7)
197 (534, 0.8813398747550214, 6)
198 (1022, 0.9220510763578089, 5)
199 (1249, 0.9660812415250689, 5)
200 (1148, 0.9603424532752195, 5)
201 (1249, 0.9191840897189535, 5)
202 (1298, 0.9117531583717994, 5)
203 (1479, 0.9409374090469468, 6)
204 (267, 0.8513316626971258, 7)
205 (334, 0.9420328642994406, 7)
206 (966, 0.9407363890506525, 5)
207 (1159, 0.9693654755542761, 5)
208 (916, 0.9424765747124575, 5)
209 (964, 0.9235854641980559, 5)
210 (1105, 0.9090529106134458, 5)
211 (1441, 0.9701447437095518, 5)
212 (1193, 0.9585632268293189, 7)
213 (943, 0.9521995692301728, 7)
214 (925, 0.9119433109304895, 5)
215 (918, 0.8748741808791256, 5)
216 (1531, 0.8804266162515181, 5)
217 (1002, 0.9473794434556978, 5)
218 (1015, 0.897294008867736, 5)
219 (963, 0.9031992473690685, 5)
220 (1190, 0.9344959911542167, 5)
221 (337, 0.9628330657065727, 5)
222 (1190, 0.929563096331388, 6)
223 (1084, 0.9550031243535873, 6)
224 (459, 0.9541723211785125, 5)
225 (440, 0.8961573102859123, 6)
226 (621, 0.9393305539729137, 6)
227 (1225, 0.945225686716061, 5)
228 (730, 0.876643377285918, 10)
229 (900, 0.9551413388758915, 5)
230 (1192, 0.9526493801893106, 5)
231 (915, 0.8365005922585014, 5)
232 (456, 0.9245192055314757, 11)
233 (112, 0.9414026115484513, 5)
234 (439, 1.032916761666321, 5)
235 (1252, 0.9955466822689245, 5)
236 (1277, 0.968770527981977, 5)
237 (1278, 0.7640976088958314, 11)
238 (1117, 0.7489739114074888, 9)
239 (1409, 0.9669680236228978, 5)
240 (1129, 0.8935808991320983, 5)
241 (1058, 0.9379199309001988, 7)
242 (1171, 0.9881085727135195, 6)
243 (1036, 0.9803705738219468, 6)
244 (1115, 0.9633875869796721, 5)
245 (1171, 0.9981702807382693, 5)
246 (268, 0.9363838032551525, 112)
247 (252, 0.9116392733783072, 5)
248 (1081, 0.9441430173581775, 5)
249 (267, 0.9135596589484135, 5)
250 (1415, 0.9161127598025948, 5)
251 (384, 0.9499489654569055, 5)
252 (1045, 0.9344430250354929, 5)
253 (1115, 0.9224766372116106, 5)
254 (1273, 0.9459242382777939, 5)
255 (938, 0.9634956063469255, 5)
256 (741, 0.9970520568355135, 5)
257 (556, 0.9168341821524181, 5)
258 (113, 0.9323744130289521, 5)
259 (1059, 0.9107077896393855, 7)
260 (112, 0.9667627844433858, 5)
261 (760, 0.9610710002753654, 5)
262 (691, 0.9470389446810362, 6)
263 (990, 0.8827805579425889, 5)
264 (112, 0.9332263478508832, 5)
265 (996, 0.9138219493847277, 7)
266 (1295, 0.9956841844259399, 5)
267 (186, 0.946252235550512, 5)
268 (1081, 0.9459164707686187, 6)
269 (884, 0.9591082126620292, 5)
270 (1208, 0.9837279670640017, 5)
271 (1268, 0.9338845455705443, 5)
272 (812, 0.8992529399654764, 5)
273 (146, 0.9009145448725446, 6)
274 (1278, 0.8751609290713354, 9)
275 (853, 0.9583906026912336, 5)
276 (1379, 0.984518036661603, 6)
277 (576, 0.9487085563598057, 5)
278 (569, 0.9033185667102372, 5)
279 (789, 0.971967681485925, 5)
280 (1315, 0.9361743704785757, 5)
281 (787, 0.9976227712878385, 5)
282 (1518, 0.8964908946157534, 8)
283 (1099, 0.8544680039436789, 6)
284 (1300, 0.9292234640109186, 5)
285 (1086, 0.9377678370702819, 10)
286 (1344, 0.946156906461958, 5)
287 (635, 0.9631809935188897, 5)
288 (1083, 0.8701628818886524, 5)
289 (574, 0.9844290650622277, 5)
290 (1248, 0.9891406341435841, 5)
291 (1063, 0.9099567799551471, 5)
292 (1105, 0.9320165354407751, 5)
293 (669, 0.8276840073984293, 5)
294 (1252, 0.9689388261812513, 5)
295 (383, 0.8946658226761817, 5)
296 (297, 0.7931108373589884, 5)
297 (447, 1.0, 5)
298 (853, 0.9985529469171365, 7)
299 (1038, 0.9063375318943416, 6)
300 (1114, 0.8795176608161012, 5)
301 (1093, 0.9313351258253969, 7)
302 (766, 0.998969886105648, 5)
303 (714, 0.9537174792677079, 5)
304 (918, 0.9689379769035703, 5)
305 (16, 0.9365095580497602, 7)
306 (1008, 0.9209040631477969, 8)
307 (932, 0.944604658698762, 9)
308 (681, 0.9449624906242163, 6)
309 (294, 0.8476101146210808, 22)
310 (503, 0.9082642747741884, 5)
311 (1163, 0.9549544851622431, 6)
312 (609, 0.9665151939932516, 6)
313 (314, 1.3103401258108478, 5)
314 (313, 1.3103401258108478, 5)
315 (601, 0.8376799984995152, 7)
316 (656, 0.9285091645109815, 7)
317 (459, 0.9473750709979606, 6)
318 (1150, 0.9411705527989956, 5)
319 (695, 0.9079428000186287, 5)
320 (151, 0.935320239481915, 8)
321 (718, 0.9166741608852402, 5)
322 (1297, 0.9650501953113454, 6)
323 (1094, 0.8814645881598538, 5)
324 (361, 0.9808529168149817, 5)
325 (1040, 0.8887572070269069, 5)
326 (398, 0.9371202319140506, 5)
327 (584, 0.9463518013897545, 7)
328 (1249, 0.9389958213508044, 5)
329 (925, 0.9613377646094391, 5)
330 (279, 0.9487964072315697, 5)
331 (19, 0.9081547682613965, 6)
332 (842, 0.9823592792693036, 5)
333 (986, 0.9488128702731027, 5)
334 (205, 0.9420328642994404, 7)
335 (235, 0.948133802971172, 5)
336 (876, 0.9509419089177816, 7)
337 (221, 0.9628330657065727, 5)
338 (1059, 0.9336714191642063, 5)
339 (535, 0.9147202587043691, 7)
340 (854, 0.8931774664222687, 5)
341 (332, 0.9555397280934035, 5)
342 (72, 0.921703247740958, 5)
343 (532, 0.9590738636057591, 5)
344 (904, 0.9428104332920236, 5)
345 (820, 0.8732828917104498, 5)
346 (723, 0.9549780095138677, 6)
347 (1056, 0.8512879007860399, 5)
348 (448, 0.9693177981923579, 5)
349 (539, 0.9293018140531768, 7)
350 (134, 0.994087587253975, 7)
351 (348, 0.930505381434879, 6)
352 (948, 0.8898242299511813, 7)
353 (243, 0.8863052361489621, 5)
354 (251, 0.9370106482643785, 9)
355 (922, 0.9457531209670605, 5)
356 (1285, 0.8957771529395363, 5)
357 (1262, 0.9254102724408205, 5)
358 (368, 0.8991986260345579, 9)
359 (360, 0.944058623365166, 6)
360 (1022, 0.9621680238777891, 5)
361 (324, 0.9808529168149817, 5)
362 (412, 0.9559992140185507, 5)
363 (734, 0.9458676435991272, 5)
364 (1230, 0.9109937953791116, 8)
365 (370, 0.9631000875787779, 5)
366 (220, 0.8994260335836852, 8)
367 (1277, 0.9989700733203888, 5)
368 (102, 0.9395562396409177, 5)
369 (463, 0.9027931583470993, 5)
370 (365, 0.9631000875787779, 5)
371 (1111, 0.9640358498871708, 5)
372 (789, 0.9991598427560651, 7)
373 (712, 0.9838573674576996, 5)
374 (496, 0.938148246173238, 5)
375 (975, 0.8979916709816744, 5)
376 (1000, 1.510966203435579, 5)
377 (790, 0.9706975651296078, 6)
378 (459, 0.8990261821227357, 8)
379 (538, 0.9531829764007812, 5)
380 (1437, 0.9014956073323697, 5)
381 (1111, 0.9954155694107679, 6)
382 (730, 0.9482889203567074, 13)
383 (738, 0.8956194410007525, 6)
384 (251, 0.9499489654569057, 5)
385 (958, 0.9288686525817546, 5)
386 (902, 0.9133317756278418, 6)
387 (1471, 0.9700662998902584, 5)
388 (254, 0.9017016930244685, 6)
389 (942, 0.9412728587090724, 5)
390 (56, 0.8750961068357959, 8)
391 (1274, 0.9651964169612491, 6)
392 (453, 0.8830242949118686, 5)
393 (1163, 0.7995715328235469, 5)
394 (155, 0.9067510653518751, 6)
395 (1140, 0.9230907634169401, 6)
396 (786, 0.9562080583731947, 5)
397 (939, 0.8968755764096619, 5)
398 (326, 0.9371202319140506, 5)
399 (639, 0.9486035918062514, 11)
400 (1029, 0.9809194787331421, 5)
401 (1067, 0.9194588926979548, 6)
402 (918, 0.9604429159119499, 5)
403 (261, 0.8619175284350477, 6)
404 (948, 0.8382928802079516, 5)
405 (1471, 0.9357738667839448, 7)
406 (659, 0.9464477343521017, 6)
407 (941, 0.9029751172732753, 7)
408 (459, 0.902752471839983, 6)
409 (1030, 0.9351740897689074, 5)
410 (1081, 0.9334120559521962, 7)
411 (965, 0.8918900254220155, 5)
412 (362, 0.9559992140185506, 5)
413 (976, 0.9717239436591095, 5)
414 (1004, 0.9293296883245508, 5)
415 (959, 0.9399981849962457, 5)
416 (1297, 0.9287149099627104, 5)
417 (996, 0.9296660716302234, 6)
418 (344, 0.8831269278467927, 5)
419 (261, 0.9030609479310318, 7)
420 (1218, 0.9669027744756439, 6)
421 (350, 0.9676613435387085, 5)
422 (43, 0.9352572688352987, 5)
423 (916, 0.8151625734498094, 9)
424 (457, 0.9999999999999998, 6)
425 (786, 0.9508480338962277, 7)
426 (1098, 0.9893423834907691, 5)
427 (1284, 0.8352357744089122, 5)
428 (1195, 0.9761435769372976, 6)
429 (279, 0.8878508556552844, 6)
430 (1154, 0.9141379262169076, 6)
431 (1459, 0.9383093118050609, 5)
432 (1043, 0.8943045188729529, 5)
433 (982, 0.84524865533171, 6)
434 (579, 0.9249503873138234, 5)
435 (1200, 0.9785507973769179, 6)
436 (1147, 0.8907383933424851, 7)
437 (234, 1.032916761666321, 5)
438 (379, 0.6212300678530721, 5)
439 (234, 1.032916761666321, 5)
440 (553, 0.8973120895672247, 5)
441 (1069, 0.935685472038628, 5)
442
443 (1117, 0.9286667967556752, 5)
444 (137, 0.9815884209495431, 5)
445 (608, 0.9309493362512627, 5)
446 (551, 0.926733982056573, 5)
447 (297, 1.0, 5)
448 (348, 0.969317798192358, 5)
449 (793, 0.9612387300591498, 5)
450 (110, 0.9938109350543891, 6)
451 (1483, 0.9018785420259366, 5)
452 (266, 0.9713493807588465, 5)
453 (794, 0.9575479386970784, 5)
454 (441, 0.918217414429042, 5)
455 (1376, 0.9412199965582991, 6)
456 (925, 0.9998906152765863, 6)
457 (424, 0.9999999999999997, 6)
458 (60, 0.9155588433748559, 7)
459 (717, 0.9643195503161549, 6)
460 (1048, 0.9426763792552537, 9)
461 (900, 0.9571947185827274, 7)
462 (1111, 0.951522360753128, 6)
463 (537, 0.9555010047586306, 7)
464 (964, 0.9556224205469755, 5)
465 (1208, 0.9832628887118993, 5)
466 (726, 0.9780533479510768, 5)
467 (608, 0.9748989840798804, 5)
468 (502, 0.9048552876911768, 7)
469 (1244, 0.9963438481348055, 5)
470 (1441, 0.95485543746362, 5)
471 (1167, 0.997438999879694, 5)
472 (980, 0.92068207595287, 7)
473 (733, 0.9979253089684581, 5)
474 (905, 0.9420413879802113, 5)
475 (1514, 0.9499206295498641, 5)
476 (918, 0.9127965673536926, 5)
477 (984, 0.9399029354618952, 6)
478 (714, 0.9910194527020783, 5)
479 (688, 0.9999999999999999, 5)
480 (1252, 0.9117535365416548, 5)
481 (334, 0.9072389190244157, 5)
482 (1298, 0.8960966279150951, 7)
483 (970, 0.9440987328794411, 5)
484 (1136, 0.9229338540884383, 5)
485 (266, 0.9271389949004964, 6)
486 (794, 0.8890648523383714, 7)
487 (783, 0.9649798934791197, 5)
488 (1069, 0.8881700424526485, 6)
489 (1142, 0.9096203750390438, 5)
490 (644, 0.8783495484707228, 7)
491 (1182, 0.938010791737536, 5)
492 (236, 0.8544594825843138, 6)
493 (10, 0.915471093572611, 8)
494 (1298, 0.9271726499455304, 6)
495 (158, 0.996614041656517, 6)
496 (374, 0.938148246173238, 5)
497 (717, 0.9219710204496813, 6)
498 (1407, 0.8406150749073659, 5)
499 (967, 0.9048703615602882, 5)
500 (614, 0.9733727346999819, 5)
501 (587, 0.9139494229974567, 5)
502 (1091, 0.9996807602939392, 5)
503 (1009, 0.9956603385461222, 5)
504 (587, 0.9503197555712116, 5)
505 (1099, 0.912196650252533, 5)
506 (1397, 0.9087224461633797, 5)
507 (760, 0.8542808028471215, 5)
508 (933, 0.8819262363677413, 10)
509 (793, 0.9542130066511377, 5)
510 (266, 0.9596655852678883, 7)
511 (1479, 0.9495328852261967, 5)
512 (1147, 0.9844951849708405, 5)
513 (970, 0.9138418217467937, 5)
514 (874, 0.8800491658045, 7)
515 (773, 0.9577044557998153, 6)
516 (1267, 0.9577454385357632, 5)
517 (843, 0.9158431736940537, 9)
518 (1182, 0.9427126408470777, 5)
519 (809, 0.9651964255902892, 6)
520 (1017, 1.0, 5)
521 (1086, 0.914535337758285, 6)
522 (1113, 0.9829366835508712, 5)
523 (869, 0.9999535279273667, 5)
524 (1194, 0.9995987602634585, 5)
525 (548, 0.9494526453867325, 5)
526 (535, 0.9108935206141496, 6)
527 (1172, 0.9313715143282709, 6)
528 (1200, 0.9742868110477537, 5)
529 (43, 0.9998957532476546, 5)
530 (782, 0.9459282294404021, 5)
531 (1058, 0.9783528784014843, 5)
532 (343, 0.9590738636057592, 5)
533 (902, 0.9498555893042983, 5)
534 (234, 0.9915616174472796, 5)
535 (581, 0.931131370261801, 5)
536 (387, 0.947711659727933, 5)
537 (1103, 0.9769467071012865, 6)
538 (379, 0.9531829764007813, 5)
539 (802, 0.9442386296364725, 5)
540 (1274, 0.9493041415011965, 6)
541 (812, 0.9084655957451517, 6)
542 (769, 0.899666925566036, 11)
543 (715, 0.9506005374757803, 6)
544 (887, 0.9622256901357928, 5)
545 (654, 0.9759610306511511, 5)
546 (592, 0.8767256278110248, 6)
547 (990, 0.9680074195551445, 5)
548 (525, 0.9494526453867326, 5)
549 (1400, 0.9547268409550472, 5)
550 (1056, 0.9948103602040101, 5)
551 (40, 0.9267471197113197, 5)
552 (812, 0.9455826881556056, 5)
553 (764, 0.9359631668036053, 7)
554 (557, 0.9377994522653719, 5)
555 (121, 0.9456452031722543, 6)
556 (849, 0.9751763449339357, 5)
557 (554, 0.9377994522653718, 5)
558 (446, 0.9153940385317046, 5)
559 (115, 0.8916615743336387, 5)
560 (379, 0.9424984897806269, 5)
561 (904, 0.9943232819456608, 5)
562 (786, 0.9582472375819128, 6)
563 (941, 0.943127807628538, 5)
564 (802, 0.9317345234826762, 5)
565 (1228, 0.9464560803664365, 5)
566 (1479, 0.9223392910727065, 6)
567 (260, 0.9351919061021006, 13)
568 (1284, 0.8620384504708655, 9)
569 (726, 0.9665336165896911, 5)
570 (1107, 0.9990027425986526, 9)
571 (998, 0.9411027845183718, 5)
572 (1098, 0.9169722864640931, 7)
573 (758, 0.8875200836659938, 5)
574 (289, 0.9844290650622276, 5)
575 (481, 0.8236154520027321, 5)
576 (918, 0.9649289101244835, 5)
577 (138, 0.8478790430712525, 5)
578 (1249, 0.9514088175762992, 8)
579 (826, 0.9624816602040703, 6)
580 (32, 0.9540632730462423, 5)
581 (535, 0.931131370261801, 5)
582 (906, 0.9551892116874661, 5)
583 (149, 0.9622504486493764, 5)
584 (753, 0.9672421853099169, 5)
585 (661, 0.9879305896018524, 5)
586 (304, 0.947443353115122, 5)
587 (504, 0.9503197555712117, 5)
588 (1269, 0.9916453978779005, 7)
589 (694, 0.9389408674147022, 6)
590 (758, 0.9362624106452752, 6)
591 (918, 0.8860045645592399, 5)
592 (92, 0.9560073764280085, 5)
593 (1011, 0.9984680335633545, 6)
594 (12, 0.5437262603479054, 5)
595 (783, 0.9336627756776754, 6)
596 (1139, 0.8736074872297632, 9)
597 (1518, 0.9031021018475532, 6)
598
599
600
601 (223, 0.9286323751107747, 9)
602 (749, 0.874322690808552, 6)
603 (1111, 0.9564188081229145, 6)
604 (820, 0.8555048294862984, 8)
605 (1298, 0.9284766908852597, 5)
606 (206, 0.9270382836478294, 7)
607 (63, 0.8910084713728603, 6)
608 (467, 0.9748989840798803, 5)
609 (1095, 0.9989103774416616, 5)
610 (138, 0.9257138299663339, 6)
611 (220, 0.9188630773666188, 5)
612 (728, 0.991836615470832, 5)
613 (921, 0.996709372677959, 6)
614 (1119, 0.9936874507954331, 6)
615 (1194, 0.9340133154214982, 8)
616 (1226, 0.9982952742169765, 5)
617 (630, 0.9090382066409914, 6)
618 (855, 0.8923376804304303, 7)
619 (948, 0.8979934940516349, 7)
620 (1107, 0.9985936671305067, 5)
621 (226, 0.9393305539729135, 6)
622 (639, 0.9501195405807493, 5)
623 (400, 0.955620174640915, 7)
624 (809, 0.985047567683379, 6)
625 (873, 0.9423327890068767, 6)
626
627 (873, 0.9721603857169857, 5)
628 (996, 0.9998940303926338, 5)
629 (1226, 0.9981343037034617, 5)
630 (617, 0.9090382066409914, 6)
631 (1195, 0.8223190796909178, 5)
632 (1401, 0.9338502263119333, 5)
633 (869, 0.9416211566576007, 5)
634 (707, 0.9278378263560453, 5)
635 (710, 0.9767210511002893, 6)
636 (813, 0.9406061543804671, 5)
637 (1060, 0.9995416677794935, 5)
638 (765, 0.9935241790055246, 6)
639 (745, 0.9955428999296083, 5)
640 (1404, 0.9336391561520377, 7)
641 (942, 0.9771750419069797, 6)
642 (887, 0.992671071090011, 5)
643
644 (416, 0.9222710155798182, 5)
645 (570, 0.9522169486560309, 7)
646 (1421, 0.9544178225569999, 5)
647 (1035, 0.9352638834991621, 7)
648 (1107, 0.9884386667442631, 5)
649 (972, 0.9802984333779718, 8)
650 (1099, 0.9571139159526753, 5)
651 (933, 0.808351500681754, 5)
652 (1203, 0.9397388350818521, 5)
653 (813, 0.9995737998259989, 5)
654 (545, 0.9759610306511511, 5)
655 (718, 0.8541044173080974, 8)
656 (189, 0.9970659888263463, 7)
657 (958, 0.9582924254447234, 5)
658 (980, 0.9135386110624212, 8)
659 (406, 0.9464477343521017, 6)
660 (1043, 0.9160854755017114, 5)
661 (585, 0.9879305896018523, 5)
662 (730, 0.9609499818079694, 6)
663 (41, 0.997787940245961, 5)
664 (1449, 0.98627781543284, 5)
665 (812, 0.9306656393169427, 5)
666 (638, 0.44611679020259537, 5)
667 (581, 0.8537258914119589, 6)
668 (561, 0.8853047233633006, 5)
669 (774, 0.9562995131614939, 6)
670 (1178, 0.9682013656635214, 5)
671 (1019, 0.8917076465249114, 5)
672 (923, 0.9604162744696216, 5)
673 (890, 0.893003008389402, 9)
674 (1222, 0.9502694586677055, 5)
675 (921, 0.9430381672214442, 8)
676 (761, 0.9777733388602794, 5)
677
678 (1289, 0.9325948380209572, 5)
679 (733, 0.9655492067712808, 5)
680 (825, 0.9844256767784575, 5)
681 (148, 0.9718456672223136, 5)
682 (650, 0.9475277523146113, 5)
683 (1280, 0.9671773765949876, 6)
684 (726, 0.9230884608557001, 7)
685 (656, 0.9791570310014026, 5)
686 (500, 0.9539511412890816, 7)
687 (802, 0.9167511413141299, 5)
688 (479, 1.0, 5)
689 (495, 0.9028497417563578, 5)
690 (963, 0.9180261816825399, 6)
691 (900, 0.9668306165459154, 6)
692 (918, 0.9243628053234078, 5)
693 (1428, 0.9995710277690808, 5)
694 (649, 0.9743592639375548, 6)
695 (319, 0.9079428000186286, 5)
696 (886, 0.9685004878590433, 5)
697 (785, 0.9714376576771574, 5)
698 (71, 0.9264373062837153, 5)
699 (725, 0.9967662644278464, 6)
700 (941, 0.9228859665788275, 5)
701 (132, 0.8637419373358332, 5)
702 (648, 0.9456437932663079, 9)
703 (638, 0.9596719780776225, 5)
704 (271, 0.9249642207930935, 5)
705 (979, 0.9554246138780425, 6)
706 (760, 0.8290806069887969, 5)
707 (733, 0.9680287077681164, 5)
708 (964, 0.9659480840423725, 5)
709 (1200, 0.9541994352756283, 5)
710 (635, 0.9767210511002894, 6)
711
712 (373, 0.9838573674576995, 5)
713 (1067, 0.9279966038694984, 7)
714 (478, 0.9910194527020784, 5)
715 (543, 0.9506005374757802, 6)
716 (943, 0.94149852663616, 6)
717 (801, 0.9999824074307093, 5)
718 (332, 0.9361974505586476, 5)
719 (1437, 0.9612112886809132, 5)
720 (1415, 0.9818705488632047, 5)
721 (698, 0.9215202998393506, 5)
722 (703, 0.932068510119561, 5)
723 (1400, 0.9993332372250715, 5)
724 (1167, 0.9483114941004265, 6)
725 (699, 0.9967662644278464, 6)
726 (466, 0.9780533479510768, 5)
727 (812, 0.9586564663562878, 6)
728 (612, 0.9918366154708321, 5)
729 (1124, 0.9704949588309459, 6)
730 (44, 0.9955649066336422, 5)
731 (619, 0.8280885518156711, 10)
732 (915, 0.9115257839359476, 6)
733 (473, 0.9979253089684581, 5)
734 (363, 0.9458676435991272, 5)
735 (1299, 0.9081598344243758, 5)
736 (105, 0.8581976554067157, 5)
